total_time,lookup_time_total_ns,lookup_n,add_time_total_ns,add_n,lookup_time_avg_ns,add_time_avg_ns,n,strategy
0.0038583350000001015,1373623.0,506,787603.0,310,2714.6699604743085,2540.6548387096773,250,unsorted_table_map
0.0030306909999999743,957523.0,506,529061.0,310,1892.3379446640315,1706.6483870967743,250,sorted_table_map
0.005567203999999992,2616301.0,506,1376021.0,310,5170.555335968379,4438.7774193548385,250,bst
0.006050734999999974,2277001.0,506,2055443.0,310,4500.001976284585,6630.461290322581,250,avl_tree
0.0029205070000000166,646558.0,506,714712.0,310,1277.7826086956522,2305.5225806451613,250,chain_hashmap
0.0029823220000000372,709021.0,506,685350.0,310,1401.2272727272727,2210.8064516129034,250,probe_hashmap
0.002292451000000084,360382.0,506,198020.0,310,712.2173913043479,638.7741935483871,250,builtin_dict
0.009390027999999995,4109406.0,1108,2035522.0,540,3708.850180505415,3769.4851851851854,500,unsorted_table_map
0.00683115099999998,2315773.0,1108,997012.0,540,2090.047833935018,1846.3185185185184,500,sorted_table_map
0.01214681300000009,6389216.0,1108,2680163.0,540,5766.440433212996,4963.264814814815,500,bst
0.012553096999999958,5581940.0,1108,3747892.0,540,5037.851985559567,6940.540740740741,500,avl_tree
0.006117848000000037,1419547.0,1108,1380517.0,540,1281.1796028880867,2556.512962962963,500,chain_hashmap
0.006074292999999953,1525513.0,1108,1232499.0,540,1376.8167870036102,2282.4055555555556,500,probe_hashmap
0.004271648000000017,705977.0,1108,311336.0,540,637.163357400722,576.5481481481481,500,builtin_dict
0.01579750099999999,7556370.0,1770,3476593.0,740,4269.135593220339,4698.098648648649,750,unsorted_table_map
0.010448947999999958,4031657.0,1770,1462343.0,740,2277.7723163841806,1976.1391891891892,750,sorted_table_map
0.018838703000000012,10529349.0,1770,3828097.0,740,5948.784745762712,5173.104054054054,750,bst
0.018813257000000028,9152545.0,1770,4953933.0,740,5170.929378531074,6694.504054054054,750,avl_tree
0.009193487999999972,2171231.0,1770,2205557.0,740,1226.6841807909605,2980.4824324324322,750,chain_hashmap
0.009438806999999994,2360310.0,1770,2206258.0,740,1333.5084745762713,2981.42972972973,750,probe_hashmap
0.0061902980000000385,1107561.0,1770,423834.0,740,625.7406779661017,572.7486486486487,750,builtin_dict
0.022981269999999943,11690582.0,2371,5083032.0,889,4930.654576128216,5717.696287964004,1000,unsorted_table_map
0.013347143999999922,5292809.0,2371,1749342.0,889,2232.310839308309,1967.763779527559,1000,sorted_table_map
0.025198021999999987,14384181.0,2371,4713331.0,889,6066.714888232813,5301.834645669292,1000,bst
0.024370824000000013,12275237.0,2371,6012540.0,889,5177.240404892451,6763.26209223847,1000,avl_tree
0.01193378799999989,2891189.0,2371,2404522.0,889,1219.3964571910585,2704.7491563554554,1000,chain_hashmap
0.01153912800000012,3078969.0,2371,2216810.0,889,1298.595107549557,2493.599550056243,1000,probe_hashmap
0.007895611999999996,1470639.0,2371,506054.0,889,620.2610712779418,569.2395950506186,1000,builtin_dict
0.03958117299999997,17383402.0,3051,7334255.0,1063,5697.607997377909,6899.581373471307,1250,unsorted_table_map
0.016948350999999917,6913992.0,3051,2134838.0,1063,2266.1396263520155,2008.3142050799624,1250,sorted_table_map
0.03217426300000015,18843027.0,3051,5777907.0,1063,6176.016715830875,5435.472248353716,1250,bst
0.031152351000000023,16448692.0,3051,7342690.0,1063,5391.246148803671,6907.516462841016,1250,avl_tree
0.014525418999999928,3740592.0,3051,2629972.0,1063,1226.0216322517208,2474.1034807149576,1250,chain_hashmap
0.014235624999999974,3989955.0,3051,2447620.0,1063,1307.7531956735497,2302.5587958607716,1250,probe_hashmap
0.009990831000000089,1903669.0,3051,614993.0,1063,623.9491969845952,578.5446848541862,1250,builtin_dict
0.042888292999999855,23369356.0,3704,9663266.0,1210,6309.221382289416,7986.170247933885,1500,unsorted_table_map
0.020738769000000046,8638383.0,3704,2498865.0,1210,2332.1768358531317,2065.1776859504134,1500,sorted_table_map
0.03930132299999989,23607745.0,3704,6746459.0,1210,6373.58126349892,5575.585950413223,1500,bst
0.03883994099999999,20955038.0,3704,8871094.0,1210,5657.407667386609,7331.4826446280995,1500,avl_tree
0.017040567999999867,4579070.0,3704,2837298.0,1210,1236.25,2344.874380165289,1500,chain_hashmap
0.01703986599999996,4886604.0,3704,2631451.0,1210,1319.2775377969763,2174.7528925619836,1500,probe_hashmap
0.012194548999999943,2343192.0,3704,710907.0,1210,632.6112311015119,587.5264462809918,1500,builtin_dict
0.0491324769999999,27596936.0,4384,10653807.0,1330,6294.921532846715,8010.381203007519,1750,unsorted_table_map
0.02534081300000013,10775141.0,4384,3062104.0,1330,2457.83325729927,2302.3338345864663,1750,sorted_table_map
0.047720162000000066,29500469.0,4384,7680124.0,1330,6729.121578467153,5774.52932330827,1750,bst
0.048736058000000027,26307468.0,4384,11279310.0,1330,6000.79105839416,8480.684210526315,1750,avl_tree
0.021597705999999883,5501819.0,4384,4512995.0,1330,1254.9769616788321,3393.2293233082705,1750,chain_hashmap
0.022209916999999857,6135153.0,4384,4305921.0,1330,1399.4418339416059,3237.5345864661654,1750,probe_hashmap
0.025003376999999993,2827425.0,4384,795699.0,1330,644.9418339416059,598.2699248120301,1750,builtin_dict
0.05769160699999998,33041667.0,5091,11981778.0,1415,6490.211549793754,8467.687632508834,2000,unsorted_table_map
0.027349043999999934,12101833.0,5091,2952131.0,1415,2377.103319583579,2086.311660777385,2000,sorted_table_map
0.05879875599999984,36670927.0,5091,9996867.0,1415,7203.089176978982,7064.923674911661,2000,bst
