total_time,lookup_time_total_ns,lookup_n,add_time_total_ns,add_n,lookup_time_avg_ns,add_time_avg_ns,n,strategy
0.0038642640000000616,1376144.0,506,785631.0,310,2719.6521739130435,2534.293548387097,250,unsorted_table_map
0.0028679169999999976,861605.0,506,463797.0,310,1702.7766798418972,1496.1193548387096,250,sorted_table_map
0.006000322999999974,2800680.0,506,1534004.0,310,5534.940711462451,4948.4,250,bst
0.0059798509999999805,2273854.0,506,2067571.0,310,4493.782608695652,6669.583870967742,250,avl_tree
0.0029259779999999402,644401.0,506,718730.0,310,1273.5197628458498,2318.483870967742,250,chain_hashmap
0.0031235669999999383,759693.0,506,700933.0,310,1501.3695652173913,2261.074193548387,250,probe_hashmap
0.0021245770000000164,332888.0,506,188304.0,310,657.8814229249011,607.4322580645161,250,builtin_dict
0.009474068999999918,4205096.0,1108,2083704.0,540,3795.2129963898915,3858.711111111111,500,unsorted_table_map
0.00637089600000007,2024177.0,1108,862898.0,540,1826.8745487364622,1597.9592592592592,500,sorted_table_map
0.012483530999999992,6512467.0,1108,2776092.0,540,5877.677797833935,5140.9111111111115,500,bst
0.012474738999999957,5632593.0,1108,3749630.0,540,5083.567689530686,6943.759259259259,500,avl_tree
0.0059127270000000065,1369886.0,1108,1328534.0,540,1236.3592057761732,2460.248148148148,500,chain_hashmap
0.006141386999999998,1580365.0,1108,1303693.0,540,1426.322202166065,2414.2462962962964,500,probe_hashmap
0.004200124000000027,696404.0,1108,309603.0,540,628.5234657039712,573.3388888888888,500,builtin_dict
0.015721011000000007,7520291.0,1770,3482953.0,740,4248.75197740113,4706.693243243243,750,unsorted_table_map
0.009396246999999969,3389832.0,1770,1237905.0,740,1915.1593220338982,1672.8445945945946,750,sorted_table_map
0.019483024000000015,10972446.0,1770,3973507.0,740,6199.122033898305,5369.604054054054,750,bst
0.019440063000000007,9505579.0,1770,5191485.0,740,5370.383615819209,7015.52027027027,750,avl_tree
0.009320518,2196357.0,1770,2225749.0,740,1240.879661016949,3007.768918918919,750,chain_hashmap
0.00954353199999991,2489768.0,1770,2139149.0,740,1406.6485875706214,2890.741891891892,750,probe_hashmap
0.006207277999999983,1114445.0,1770,422614.0,740,629.6299435028249,571.1,750,builtin_dict
0.022700826000000007,11435919.0,2371,4912991.0,889,4823.247153099958,5526.424071991001,1000,unsorted_table_map
0.012402899999999994,4657392.0,2371,1527857.0,889,1964.31547870097,1718.6242969628797,1000,sorted_table_map
0.02602511899999993,14991116.0,2371,4931438.0,889,6322.6975959510755,5547.174353205849,1000,bst
0.025398889999999952,12929891.0,2371,6315579.0,889,5453.349219738507,7104.138357705287,1000,avl_tree
0.012007290000000115,2933685.0,2371,2431418.0,889,1237.319696330662,2735.003374578178,1000,chain_hashmap
0.011903902000000022,3251987.0,2371,2301189.0,889,1371.5676929565584,2588.5140607424073,1000,probe_hashmap
0.007991649000000045,1476710.0,2371,511458.0,889,622.8215942640236,575.318335208099,1000,builtin_dict
0.03837073099999988,16452813.0,3051,6933747.0,1063,5392.596853490659,6522.809971777987,1250,unsorted_table_map
0.016029382000000147,6188120.0,3051,1897134.0,1063,2028.2268108816781,1784.6980244590782,1250,sorted_table_map
0.033550549000000096,19777246.0,3051,6050571.0,1063,6482.217633562766,5691.976481655692,1250,bst
0.03277702199999988,17437484.0,3051,7781912.0,1063,5715.333988856113,7320.707431796802,1250,avl_tree
0.014554286000000083,3762483.0,3051,2636578.0,1063,1233.196656833825,2480.3179680150515,1250,chain_hashmap
0.014669456000000025,4159730.0,3051,2517733.0,1063,1363.398885611275,2368.516462841016,1250,probe_hashmap
0.010094143999999972,1922625.0,3051,617068.0,1063,630.1622418879056,580.4967074317968,1250,builtin_dict
