total_time,lookup_time_total_ns,lookup_n,add_time_total_ns,add_n,lookup_time_avg_ns,add_time_avg_ns,n,strategy
0.0038590130000000222,1344369.0,506,759284.0,310,2656.8557312252965,2449.303225806452,250,unsorted_table_map
0.0028174930000000042,840637.0,506,454379.0,310,1661.3379446640315,1465.7387096774194,250,sorted_table_map
0.005550339000000015,2585333.0,506,1368964.0,310,5109.353754940711,4416.012903225806,250,bst
0.007247687000000003,2770521.0,506,2414423.0,310,5475.337944664032,7788.461290322581,250,avl_tree
0.0036635270000000553,804157.0,506,896952.0,310,1589.2430830039525,2893.393548387097,250,chain_hashmap
0.003958629999999963,898641.0,506,933026.0,310,1775.9703557312253,3009.761290322581,250,probe_hashmap
0.0027447780000000588,409414.0,506,228145.0,310,809.1185770750989,735.9516129032259,250,builtin_dict
0.010746476999999977,4501703.0,1108,2287258.0,540,4062.908844765343,4235.662962962963,500,unsorted_table_map
0.007015221999999932,2215142.0,1108,942709.0,540,1999.225631768953,1745.7574074074073,500,sorted_table_map
0.013662222999999973,7048416.0,1108,2999215.0,540,6361.386281588448,5554.101851851852,500,bst
0.013513248000000089,6027192.0,1108,3959929.0,540,5439.703971119134,7333.201851851852,500,avl_tree
0.006299644000000049,1468117.0,1108,1371672.0,540,1325.0153429602888,2540.133333333333,500,chain_hashmap
0.007302028999999988,1781639.0,1108,1583298.0,540,1607.9774368231047,2932.0333333333333,500,probe_hashmap
0.0046056580000000125,752184.0,1108,348141.0,540,678.8664259927798,644.7055555555555,500,builtin_dict
0.016341691999999908,7794009.0,1770,3625930.0,740,4403.394915254237,4899.905405405405,750,unsorted_table_map
0.009435542000000074,3397947.0,1770,1241716.0,740,1919.7440677966101,1677.9945945945947,750,sorted_table_map
0.02134383300000009,11882860.0,1770,4322430.0,740,6713.4802259887,5841.121621621622,750,bst
0.020079811999999975,9702009.0,1770,5294694.0,740,5481.361016949152,7154.991891891892,750,avl_tree
0.009702019000000006,2229425.0,1770,2378101.0,740,1259.5621468926554,3213.65,750,chain_hashmap
0.009288666000000001,2317514.0,1770,2114534.0,740,1309.3299435028248,2857.4783783783782,750,probe_hashmap
0.006211626999999997,1109507.0,1770,423368.0,740,626.8401129943503,572.1189189189189,750,builtin_dict
0.022557623000000082,11401720.0,2371,4936868.0,889,4808.8232813159,5553.282339707536,1000,unsorted_table_map
0.012403119000000018,4667297.0,2371,1529256.0,889,1968.493040911008,1720.1979752530933,1000,sorted_table_map
0.025047002999999846,14245132.0,2371,4689783.0,889,6008.06916912695,5275.346456692913,1000,bst
0.024444173000000013,12246849.0,2371,6029879.0,889,5165.26739772248,6782.766029246344,1000,avl_tree
0.011994693000000112,2912941.0,2371,2413515.0,889,1228.570645297343,2714.865016872891,1000,chain_hashmap
0.011737874000000037,3108299.0,2371,2240075.0,889,1310.9654154365246,2519.7694038245218,1000,probe_hashmap
0.00808801899999989,1503229.0,2371,523605.0,889,634.0063264445382,588.9820022497188,1000,builtin_dict
0.03840188600000016,16270800.0,3051,6840183.0,1063,5332.940019665683,6434.79115710254,1250,unsorted_table_map
0.0161434359999999,6188234.0,3051,1900078.0,1063,2028.264175680105,1787.4675446848541,1250,sorted_table_map
0.03235304100000014,18804501.0,3051,5788806.0,1063,6163.3893805309735,5445.725305738476,1250,bst
0.03160380399999996,16581353.0,3051,7468920.0,1063,5434.727302523763,7026.265286923801,1250,avl_tree
0.01487679899999983,3807097.0,3051,2678716.0,1063,1247.8194034742708,2519.958607714017,1250,chain_hashmap
0.014490861000000077,4011373.0,3051,2474413.0,1063,1314.7731891183219,2327.763875823142,1250,probe_hashmap
0.010276688000000034,1930681.0,3051,624036.0,1063,632.8026876433956,587.0517403574788,1250,builtin_dict
0.04075153500000006,22036725.0,3704,9163175.0,1210,5949.439794816415,7572.871900826446,1500,unsorted_table_map
0.01951675400000008,7678872.0,3704,2195944.0,1210,2073.1295896328293,1814.8297520661158,1500,sorted_table_map
0.03920259500000012,23121955.0,3704,6699298.0,1210,6242.428455723542,5536.609917355372,1500,bst
0.03779135999999994,20266319.0,3704,8481946.0,1210,5471.468412526998,7009.872727272727,1500,avl_tree
0.017119833999999834,4565181.0,3704,2844866.0,1210,1232.5002699784018,2351.1289256198347,1500,chain_hashmap
0.016982021000000014,4827636.0,3704,2630594.0,1210,1303.3574514038876,2174.0446280991737,1500,probe_hashmap
0.012202652999999897,2331529.0,3704,708975.0,1210,629.4624730021599,585.9297520661157,1500,builtin_dict
0.05028541899999994,28253480.0,4384,11047065.0,1330,6444.680656934306,8306.063909774437,1750,unsorted_table_map
0.022545287999999886,9117512.0,4384,2422802.0,1330,2079.7244525547444,1821.6556390977444,1750,sorted_table_map
0.046389688000000096,28082816.0,4384,7474448.0,1330,6405.751824817518,5619.885714285714,1750,bst
0.04442340999999983,23983350.0,4384,9415995.0,1330,5470.654653284671,7079.695488721804,1750,avl_tree
0.021279013000000013,5374204.0,4384,4498565.0,1330,1225.867700729927,3382.3796992481202,1750,chain_hashmap
0.021235091999999955,5769367.0,4384,4008915.0,1330,1316.005246350365,3014.221804511278,1750,probe_hashmap
0.02412020199999998,2778805.0,4384,782690.0,1330,633.8515054744526,588.4887218045113,1750,builtin_dict
0.06293806899999987,36953165.0,5091,13308692.0,1415,7258.527794146533,9405.436042402827,2000,unsorted_table_map
0.02618655000000003,10862542.0,5091,2619018.0,1415,2133.6755057945393,1850.896113074205,2000,sorted_table_map
0.05372762599999992,32968052.0,5091,8067457.0,1415,6475.751718719309,5701.383038869258,2000,bst
0.05118389999999984,28436726.0,5091,10072024.0,1415,5585.685719897859,7118.03816254417,2000,avl_tree
0.02356326200000014,6162288.0,5091,4558270.0,1415,1210.4278137890394,3221.39222614841,2000,chain_hashmap
0.02359081399999985,6590894.0,5091,4091611.0,1415,1294.6167747004517,2891.597879858657,2000,probe_hashmap
0.016064998000000053,3197094.0,5091,828249.0,1415,627.9893930465528,585.3349823321555,2000,builtin_dict
0.0675632100000001,39701656.0,5811,13678438.0,1515,6832.15556702805,9028.67194719472,2250,unsorted_table_map
0.02945076400000013,12406448.0,5811,2822388.0,1515,2134.993632765445,1862.9623762376239,2250,sorted_table_map
0.06100467799999976,38324474.0,5811,8746625.0,1515,6595.15986921356,5773.349834983498,2250,bst
0.05790068500000034,32636059.0,5811,10910914.0,1515,5616.255205644467,7201.923432343235,2250,avl_tree
0.026477561000000094,7174414.0,5811,4741483.0,1515,1234.6263982102907,3129.6917491749173,2250,chain_hashmap
0.02635270200000006,7597706.0,5811,4232436.0,1515,1307.4696265702978,2793.687128712871,2250,probe_hashmap
0.027017631999999736,3659505.0,5811,889350.0,1515,629.7547754259164,587.0297029702971,2250,builtin_dict
